Date,Last Price - GN,,Date,Last Price - Demant,,Date,Last Price - S&P,,Date,Last Price - Sonova,,Dato,GN,Demant,S&P,Sonova
5/12/2020,"338,8",,5/12/2020,"169,7",,5/11/2020,"2930,32",,5/20/2020,"206,23",,5/12/2020,"338,8","169,7","2870,12","190,48"
5/11/2020,"351,7",,5/11/2020,"172,85",,5/8/2020,"2929,8",,5/19/2020,"202,45",,5/11/2020,"351,7","172,85","2930,32","190,08"
5/7/2020,"340,8",,5/7/2020,"171,8",,5/7/2020,"2881,19",,5/18/2020,"193,66",,5/7/2020,"340,8","171,8","2881,19","186,9"
5/6/2020,"333,3",,5/6/2020,"170,45",,5/6/2020,"2848,42",,5/15/2020,"183,48",,5/6/2020,"333,3","170,45","2848,42","184,82"
5/5/2020,"313,6",,5/5/2020,"158,6",,5/5/2020,"2868,44",,5/14/2020,"179,06",,5/5/2020,"313,6","158,6","2868,44","179,95"
5/4/2020,"298,1",,5/4/2020,"150,35",,5/4/2020,"2842,74",,5/13/2020,"186,71",,5/4/2020,"298,1","150,35","2842,74","172,4"
5/1/2020,"296,9",,5/1/2020,"158,4",,5/1/2020,"2830,71",,5/12/2020,"190,48",,5/1/2020,"296,9","158,4","2830,71","173,15"
4/30/2020,"311,3",,4/30/2020,"162,75",,4/30/2020,"2912,43",,5/11/2020,"190,08",,4/30/2020,"311,3","162,75","2912,43","173,15"
4/29/2020,315,,4/29/2020,"163,4",,4/29/2020,"2939,51",,5/8/2020,"185,46",,4/29/2020,315,"163,4","2939,51","177,81"
4/28/2020,"335,9",,4/28/2020,"169,5",,4/28/2020,"2863,39",,5/7/2020,"186,9",,4/28/2020,"335,9","169,5","2863,39","181,49"
4/27/2020,"334,5",,4/27/2020,164,,4/27/2020,"2878,48",,5/6/2020,"184,82",,4/27/2020,"334,5",164,"2878,48","176,18"
4/24/2020,"331,1",,4/24/2020,160,,4/24/2020,"2836,74",,5/5/2020,"179,95",,4/24/2020,"331,1",160,"2836,74","174,34"
4/23/2020,"336,4",,4/23/2020,"165,3",,4/23/2020,"2797,8",,5/4/2020,"172,4",,4/23/2020,"336,4","165,3","2797,8","175,63"
4/22/2020,"325,1",,4/22/2020,"162,35",,4/22/2020,"2799,31",,4/30/2020,"173,15",,4/22/2020,"325,1","162,35","2799,31","174,64"
4/21/2020,"329,9",,4/21/2020,169,,4/21/2020,"2736,56",,4/29/2020,"177,81",,4/21/2020,"329,9",169,"2736,56","173,74"
4/20/2020,"333,6",,4/20/2020,"166,7",,4/20/2020,"2823,16",,4/28/2020,"181,49",,4/20/2020,"333,6","166,7","2823,16","177,22"
4/17/2020,"327,7",,4/17/2020,"165,5",,4/17/2020,"2874,56",,4/27/2020,"176,18",,4/17/2020,"327,7","165,5","2874,56","174,04"
4/16/2020,323,,4/16/2020,"165,45",,4/16/2020,"2799,55",,4/24/2020,"174,34",,4/16/2020,323,"165,45","2799,55","171,31"
4/15/2020,"316,4",,4/15/2020,"163,3",,4/15/2020,"2783,36",,4/23/2020,"175,63",,4/15/2020,"316,4","163,3","2783,36","168,87"
4/14/2020,"323,8",,4/14/2020,163,,4/14/2020,"2846,06",,4/22/2020,"174,64",,4/14/2020,"323,8",163,"2846,06","177,32"
4/8/2020,"316,6",,4/8/2020,"151,4",,4/13/2020,"2761,63",,4/21/2020,"173,74",,4/8/2020,"316,6","151,4","2749,98","173,84"
4/7/2020,"320,3",,4/7/2020,"149,75",,4/9/2020,"2789,82",,4/20/2020,"177,22",,4/7/2020,"320,3","149,75","2659,41","169,72"
4/6/2020,"308,1",,4/6/2020,"143,65",,4/8/2020,"2749,98",,4/17/2020,"174,04",,4/6/2020,"308,1","143,65","2663,68","162,76"
4/3/2020,"290,3",,4/3/2020,"138,75",,4/7/2020,"2659,41",,4/16/2020,"171,31",,4/3/2020,"290,3","138,75","2488,65","155,02"
4/2/2020,"289,5",,4/2/2020,"147,4",,4/6/2020,"2663,68",,4/15/2020,"168,87",,4/2/2020,"289,5","147,4","2526,9","161,92"
4/1/2020,293,,4/1/2020,149,,4/3/2020,"2488,65",,4/14/2020,"177,32",,4/1/2020,293,149,"2470,5","165,99"
3/31/2020,"303,8",,3/31/2020,"150,6",,4/2/2020,"2526,9",,4/9/2020,"176,03",,3/31/2020,"303,8","150,6","2584,59","173,24"
3/30/2020,"282,9",,3/30/2020,"146,4",,4/1/2020,"2470,5",,4/8/2020,"173,84",,3/30/2020,"282,9","146,4","2626,65","171,36"
3/27/2020,280,,3/27/2020,"140,9",,3/31/2020,"2584,59",,4/7/2020,"169,72",,3/27/2020,280,"140,9","2541,47","170,96"
3/26/2020,"286,9",,3/26/2020,"145,6",,3/30/2020,"2626,65",,4/6/2020,"162,76",,3/26/2020,"286,9","145,6","2630,07","169,67"
3/25/2020,"270,6",,3/25/2020,"140,2",,3/27/2020,"2541,47",,4/3/2020,"155,02",,3/25/2020,"270,6","140,2","2475,56","159,83"
3/24/2020,"254,6",,3/24/2020,"140,7",,3/26/2020,"2630,07",,4/2/2020,"161,92",,3/24/2020,"254,6","140,7","2447,33","159,04"
3/23/2020,"248,1",,3/23/2020,"138,85",,3/25/2020,"2475,56",,4/1/2020,"165,99",,3/23/2020,"248,1","138,85","2237,4","146,92"
3/20/2020,"267,7",,3/20/2020,"145,45",,3/24/2020,"2447,33",,3/31/2020,"173,24",,3/20/2020,"267,7","145,45","2304,92","158,44"
3/19/2020,"252,2",,3/19/2020,145,,3/23/2020,"2237,4",,3/30/2020,"171,36",,3/19/2020,"252,2",145,"2409,39","159,09"
3/18/2020,245,,3/18/2020,"149,8",,3/20/2020,"2304,92",,3/27/2020,"170,96",,3/18/2020,245,"149,8","2398,1","158,79"
3/17/2020,"238,4",,3/17/2020,"142,3",,3/19/2020,"2409,39",,3/26/2020,"169,67",,3/17/2020,"238,4","142,3","2529,19","156,51"
3/16/2020,"252,6",,3/16/2020,"143,55",,3/18/2020,"2398,1",,3/25/2020,"159,83",,3/16/2020,"252,6","143,55","2386,13","169,87"
3/13/2020,"272,8",,3/13/2020,"158,75",,3/17/2020,"2529,19",,3/24/2020,"159,04",,3/13/2020,"272,8","158,75","2711,02","185,26"
3/12/2020,"286,7",,3/12/2020,"158,95",,3/16/2020,"2386,13",,3/23/2020,"146,92",,3/12/2020,"286,7","158,95","2480,64","188,64"
3/11/2020,"320,1",,3/11/2020,"180,2",,3/13/2020,"2711,02",,3/20/2020,"158,44",,3/11/2020,"320,1","180,2","2741,38","207,32"
3/10/2020,340,,3/10/2020,"189,9",,3/12/2020,"2480,64",,3/19/2020,"159,09",,3/10/2020,340,"189,9","2882,23","213,58"
3/9/2020,"349,2",,3/9/2020,"194,95",,3/11/2020,"2741,38",,3/18/2020,"158,79",,3/9/2020,"349,2","194,95","2746,56","219,64"
3/6/2020,"369,7",,3/6/2020,"203,2",,3/10/2020,"2882,23",,3/17/2020,"156,51",,3/6/2020,"369,7","203,2","2972,37","228,48"
3/5/2020,"370,2",,3/5/2020,"207,2",,3/9/2020,"2746,56",,3/16/2020,"169,87",,3/5/2020,"370,2","207,2","3023,94","237,72"
3/4/2020,"372,7",,3/4/2020,"211,8",,3/6/2020,"2972,37",,3/13/2020,"185,26",,3/4/2020,"372,7","211,8","3130,12","232,65"
3/3/2020,"385,6",,3/3/2020,"213,7",,3/5/2020,"3023,94",,3/12/2020,"188,64",,3/3/2020,"385,6","213,7","3003,37","229,17"
3/2/2020,"376,5",,3/2/2020,"212,5",,3/4/2020,"3130,12",,3/11/2020,"207,32",,3/2/2020,"376,5","212,5","3090,23","226,19"
2/28/2020,375,,2/28/2020,"206,5",,3/3/2020,"3003,37",,3/10/2020,"213,58",,2/28/2020,375,"206,5","2954,22","228,28"
2/27/2020,"381,1",,2/27/2020,"211,8",,3/2/2020,"3090,23",,3/9/2020,"219,64",,2/27/2020,"381,1","211,8","2978,76","235,03"
2/26/2020,390,,2/26/2020,"214,5",,2/28/2020,"2954,22",,3/6/2020,"228,48",,2/26/2020,390,"214,5","3116,39","240,89"
2/25/2020,"384,8",,2/25/2020,"212,5",,2/27/2020,"2978,76",,3/5/2020,"237,72",,2/25/2020,"384,8","212,5","3128,21","242,38"
2/24/2020,"387,6",,2/24/2020,218,,2/26/2020,"3116,39",,3/4/2020,"232,65",,2/24/2020,"387,6",218,"3225,89","248,24"
2/21/2020,"401,9",,2/21/2020,"225,2",,2/25/2020,"3128,21",,3/3/2020,"229,17",,2/21/2020,"401,9","225,2","3337,75","254,3"
2/20/2020,"408,3",,2/20/2020,"232,5",,2/24/2020,"3225,89",,3/2/2020,"226,19",,2/20/2020,"408,3","232,5","3373,23","254,7"
2/19/2020,410,,2/19/2020,"230,1",,2/21/2020,"3337,75",,2/28/2020,"228,28",,2/19/2020,410,"230,1","3386,15","254,7"
2/18/2020,400,,2/18/2020,"230,5",,2/20/2020,"3373,23",,2/27/2020,"235,03",,2/18/2020,400,"230,5","3370,29","253,81"
2/17/2020,"394,6",,2/17/2020,"230,5",,2/19/2020,"3386,15",,2/26/2020,"240,89",,2/17/2020,"394,6","230,5","3380,16","255,4"
2/14/2020,395,,2/14/2020,"232,2",,2/18/2020,"3370,29",,2/25/2020,"242,38",,2/14/2020,395,"232,2","3380,16","254,01"
2/13/2020,393,,2/13/2020,"228,7",,2/14/2020,"3380,16",,2/24/2020,"248,24",,2/13/2020,393,"228,7","3373,94","250,73"
2/12/2020,390,,2/12/2020,"230,9",,2/13/2020,"3373,94",,2/21/2020,"254,3",,2/12/2020,390,"230,9","3379,45","250,63"
2/11/2020,390,,2/11/2020,232,,2/12/2020,"3379,45",,2/20/2020,"254,7",,2/11/2020,390,232,"3357,75","251,72"
2/10/2020,"376,5",,2/10/2020,"230,1",,2/11/2020,"3357,75",,2/19/2020,"254,7",,2/10/2020,"376,5","230,1","3352,09","251,72"
2/7/2020,376,,2/7/2020,"232,8",,2/10/2020,"3352,09",,2/18/2020,"253,81",,2/7/2020,376,"232,8","3327,71","249,54"
2/6/2020,"372,5",,2/6/2020,"227,4",,2/7/2020,"3327,71",,2/17/2020,"255,4",,2/6/2020,"372,5","227,4","3345,78","248,74"
2/5/2020,"373,5",,2/5/2020,224,,2/6/2020,"3345,78",,2/14/2020,"254,01",,2/5/2020,"373,5",224,"3334,69","246,56"
2/4/2020,"343,3",,2/4/2020,"218,2",,2/5/2020,"3334,69",,2/13/2020,"250,73",,2/4/2020,"343,3","218,2","3297,59","242,98"
2/3/2020,337,,2/3/2020,222,,2/4/2020,"3297,59",,2/12/2020,"250,63",,2/3/2020,337,222,"3248,92","241,49"
1/31/2020,"334,9",,1/31/2020,219,,2/3/2020,"3248,92",,2/11/2020,"251,72",,1/31/2020,"334,9",219,"3225,52","240,2"
1/30/2020,"341,7",,1/30/2020,"222,4",,1/31/2020,"3225,52",,2/10/2020,"251,72",,1/30/2020,"341,7","222,4","3283,66","243,28"
1/29/2020,"347,7",,1/29/2020,224,,1/30/2020,"3283,66",,2/7/2020,"249,54",,1/29/2020,"347,7",224,"3273,4","243,38"
1/28/2020,"343,8",,1/28/2020,"222,2",,1/29/2020,"3273,4",,2/6/2020,"248,74",,1/28/2020,"343,8","222,2","3276,24","241,49"
1/27/2020,"342,3",,1/27/2020,"221,7",,1/28/2020,"3276,24",,2/5/2020,"246,56",,1/27/2020,"342,3","221,7","3243,63","239,6"
1/24/2020,"346,1",,1/24/2020,224,,1/27/2020,"3243,63",,2/4/2020,"242,98",,1/24/2020,"346,1",224,"3295,47","240,79"
1/23/2020,342,,1/23/2020,"220,5",,1/24/2020,"3295,47",,2/3/2020,"241,49",,1/23/2020,342,"220,5","3325,54","239,21"
1/22/2020,343,,1/22/2020,"220,6",,1/23/2020,"3325,54",,1/31/2020,"240,2",,1/22/2020,343,"220,6","3321,75","237,81"
1/21/2020,336,,1/21/2020,221,,1/22/2020,"3321,75",,1/30/2020,"243,28",,1/21/2020,336,221,"3320,79","232,75"
1/20/2020,"335,9",,1/20/2020,"219,8",,1/21/2020,"3320,79",,1/29/2020,"243,38",,1/20/2020,"335,9","219,8","3329,62","229,47"
1/17/2020,"334,4",,1/17/2020,"219,9",,1/17/2020,"3329,62",,1/28/2020,"241,49",,1/17/2020,"334,4","219,9","3329,62","227,78"
1/16/2020,"327,8",,1/16/2020,"214,5",,1/16/2020,"3316,81",,1/27/2020,"239,6",,1/16/2020,"327,8","214,5","3316,81","225,5"
1/15/2020,"332,2",,1/15/2020,"215,4",,1/15/2020,"3289,29",,1/24/2020,"240,79",,1/15/2020,"332,2","215,4","3289,29","225,1"
1/14/2020,"324,9",,1/14/2020,"213,2",,1/14/2020,"3283,15",,1/23/2020,"239,21",,1/14/2020,"324,9","213,2","3283,15","223,51"
1/13/2020,"322,6",,1/13/2020,"212,1",,1/13/2020,"3288,13",,1/22/2020,"237,81",,1/13/2020,"322,6","212,1","3288,13","221,42"
1/10/2020,"319,5",,1/10/2020,"209,5",,1/10/2020,"3265,35",,1/21/2020,"232,75",,1/10/2020,"319,5","209,5","3265,35","222,62"
1/9/2020,"315,6",,1/9/2020,"208,7",,1/9/2020,"3274,7",,1/20/2020,"229,47",,1/9/2020,"315,6","208,7","3274,7","221,52"
1/8/2020,311,,1/8/2020,"205,6",,1/8/2020,"3253,05",,1/17/2020,"227,78",,1/8/2020,311,"205,6","3253,05","222,22"
1/7/2020,"302,7",,1/7/2020,"204,4",,1/7/2020,"3237,18",,1/16/2020,"225,5",,1/7/2020,"302,7","204,4","3237,18","221,72"
1/6/2020,"306,4",,1/6/2020,"206,5",,1/6/2020,"3246,28",,1/15/2020,"225,1",,1/6/2020,"306,4","206,5","3246,28","220,83"
1/3/2020,"308,3",,1/3/2020,"206,6",,1/3/2020,"3234,85",,1/14/2020,"223,51",,1/3/2020,"308,3","206,6","3234,85","220,53"
1/2/2020,315,,1/2/2020,"208,6",,1/2/2020,"3257,85",,1/13/2020,"221,42",,1/2/2020,315,"208,6","3257,85","220,03"
12/30/2019,"313,3",,12/30/2019,"209,8",,12/31/2019,"3230,78",,1/10/2020,"222,62",,12/30/2019,"313,3","209,8","3221,29","220,03"
12/27/2019,"318,3",,12/27/2019,"212,5",,12/30/2019,"3221,29",,1/9/2020,"221,52",,12/27/2019,"318,3","212,5","3240,02","221,72"
12/23/2019,"315,5",,12/23/2019,211,,12/27/2019,"3240,02",,1/8/2020,"222,22",,12/23/2019,"315,5",211,"3224,01","221,92"
12/20/2019,312,,12/20/2019,"208,5",,12/26/2019,"3239,91",,1/7/2020,"221,72",,12/20/2019,312,"208,5","3221,22","220,63"
12/19/2019,309,,12/19/2019,"211,4",,12/24/2019,"3223,38",,1/6/2020,"220,83",,12/19/2019,309,"211,4","3205,37","218,54"
12/18/2019,"307,1",,12/18/2019,"212,9",,12/23/2019,"3224,01",,1/3/2020,"220,53",,12/18/2019,"307,1","212,9","3191,14","216,85"
12/17/2019,309,,12/17/2019,"214,6",,12/20/2019,"3221,22",,12/30/2019,"220,03",,12/17/2019,309,"214,6","3192,52","216,85"
12/16/2019,"313,8",,12/16/2019,218,,12/19/2019,"3205,37",,12/27/2019,"221,72",,12/16/2019,"313,8",218,"3191,45","214,87"
12/13/2019,306,,12/13/2019,211,,12/18/2019,"3191,14",,12/23/2019,"221,92",,12/13/2019,306,211,"3168,8","213,28"
12/12/2019,"305,4",,12/12/2019,"210,4",,12/17/2019,"3192,52",,12/20/2019,"220,63",,12/12/2019,"305,4","210,4","3168,57","215,26"
12/11/2019,"304,3",,12/11/2019,"208,6",,12/16/2019,"3191,45",,12/19/2019,"218,54",,12/11/2019,"304,3","208,6","3141,63","217,25"
12/10/2019,"312,2",,12/10/2019,"210,4",,12/13/2019,"3168,8",,12/18/2019,"216,85",,12/10/2019,"312,2","210,4","3132,52","218,44"
12/9/2019,"308,9",,12/9/2019,"208,8",,12/12/2019,"3168,57",,12/17/2019,"216,85",,12/9/2019,"308,9","208,8","3135,96","219,93"
12/6/2019,"315,7",,12/6/2019,210,,12/11/2019,"3141,63",,12/16/2019,"214,87",,12/6/2019,"315,7",210,"3145,91","220,83"
12/5/2019,"314,2",,12/5/2019,208,,12/10/2019,"3132,52",,12/13/2019,"213,28",,12/5/2019,"314,2",208,"3117,43","220,03"
12/4/2019,"315,1",,12/4/2019,"207,3",,12/9/2019,"3135,96",,12/12/2019,"215,26",,12/4/2019,"315,1","207,3","3112,76","218,74"
12/3/2019,"312,8",,12/3/2019,206,,12/6/2019,"3145,91",,12/11/2019,"217,25",,12/3/2019,"312,8",206,"3093,2","219,14"
12/2/2019,"311,2",,12/2/2019,"204,4",,12/5/2019,"3117,43",,12/10/2019,"218,44",,12/2/2019,"311,2","204,4","3113,87","220,43"
11/29/2019,"319,5",,11/29/2019,"207,5",,12/4/2019,"3112,76",,12/9/2019,"219,93",,11/29/2019,"319,5","207,5","3140,98","226,79"
11/28/2019,"314,7",,11/28/2019,"208,3",,12/3/2019,"3093,2",,12/6/2019,"220,83",,11/28/2019,"314,7","208,3","3153,63","227,19"
11/27/2019,"315,7",,11/27/2019,"207,7",,12/2/2019,"3113,87",,12/5/2019,"220,03",,11/27/2019,"315,7","207,7","3153,63","227,88"
11/26/2019,313,,11/26/2019,"206,4",,11/29/2019,"3140,98",,12/4/2019,"218,74",,11/26/2019,313,"206,4","3140,52","226,79"
11/25/2019,"315,8",,11/25/2019,"206,6",,11/27/2019,"3153,63",,12/3/2019,"219,14",,11/25/2019,"315,8","206,6","3133,64","222,42"
11/22/2019,"306,9",,11/22/2019,"201,5",,11/26/2019,"3140,52",,12/2/2019,"220,43",,11/22/2019,"306,9","201,5","3110,29","221,62"
11/21/2019,"301,6",,11/21/2019,"197,3",,11/25/2019,"3133,64",,11/29/2019,"226,79",,11/21/2019,"301,6","197,3","3103,54","219,74"
11/20/2019,"304,2",,11/20/2019,"198,65",,11/22/2019,"3110,29",,11/28/2019,"227,19",,11/20/2019,"304,2","198,65","3108,46","218,24"
11/19/2019,"305,8",,11/19/2019,"198,25",,11/21/2019,"3103,54",,11/27/2019,"227,88",,11/19/2019,"305,8","198,25","3120,18","215,66"
11/18/2019,312,,11/18/2019,"204,3",,11/20/2019,"3108,46",,11/26/2019,"226,79",,11/18/2019,312,"204,3","3122,03","234,74"
11/15/2019,"309,8",,11/15/2019,"191,2",,11/19/2019,"3120,18",,11/25/2019,"222,42",,11/15/2019,"309,8","191,2","3120,46","232,75"
11/14/2019,"307,7",,11/14/2019,"186,55",,11/18/2019,"3122,03",,11/22/2019,"221,62",,11/14/2019,"307,7","186,55","3096,63","231,56"
11/13/2019,"306,4",,11/13/2019,"187,05",,11/15/2019,"3120,46",,11/21/2019,"219,74",,11/13/2019,"306,4","187,05","3094,04","230,76"
11/12/2019,304,,11/12/2019,"184,55",,11/14/2019,"3096,63",,11/20/2019,"218,24",,11/12/2019,304,"184,55","3091,84","229,17"
11/11/2019,"307,2",,11/11/2019,"184,9",,11/13/2019,"3094,04",,11/19/2019,"215,66",,11/11/2019,"307,2","184,9","3087,01","229,17"
11/8/2019,"305,9",,11/8/2019,"184,75",,11/12/2019,"3091,84",,11/18/2019,"234,74",,11/8/2019,"305,9","184,75","3093,08","227,78"
11/7/2019,"306,6",,11/7/2019,"183,65",,11/11/2019,"3087,01",,11/15/2019,"232,75",,11/7/2019,"306,6","183,65","3085,18","226,19"
11/6/2019,"297,2",,11/6/2019,"181,4",,11/8/2019,"3093,08",,11/14/2019,"231,56",,11/6/2019,"297,2","181,4","3076,78","224,3"
11/5/2019,294,,11/5/2019,"178,15",,11/7/2019,"3085,18",,11/13/2019,"230,76",,11/5/2019,294,"178,15","3074,62","222,32"
11/4/2019,"292,9",,11/4/2019,"179,2",,11/6/2019,"3076,78",,11/12/2019,"229,17",,11/4/2019,"292,9","179,2","3078,27","224,4"
11/1/2019,"294,1",,11/1/2019,"177,75",,11/5/2019,"3074,62",,11/11/2019,"229,17",,11/1/2019,"294,1","177,75","3066,91","225,99"
10/31/2019,"294,4",,10/31/2019,"176,8",,11/4/2019,"3078,27",,11/8/2019,"227,78",,10/31/2019,"294,4","176,8","3037,56","224,5"
10/30/2019,"283,3",,10/30/2019,"177,55",,11/1/2019,"3066,91",,11/7/2019,"226,19",,10/30/2019,"283,3","177,55","3046,77","227,28"
10/29/2019,"271,3",,10/29/2019,"174,3",,10/31/2019,"3037,56",,11/6/2019,"224,3",,10/29/2019,"271,3","174,3","3036,89","223,61"
10/28/2019,275,,10/28/2019,"173,45",,10/30/2019,"3046,77",,11/5/2019,"222,32",,10/28/2019,275,"173,45","3039,42","224,3"
10/25/2019,"275,7",,10/25/2019,"172,2",,10/29/2019,"3036,89",,11/4/2019,"224,4",,10/25/2019,"275,7","172,2","3022,55","221,72"
10/24/2019,"271,9",,10/24/2019,"172,45",,10/28/2019,"3039,42",,11/1/2019,"225,99",,10/24/2019,"271,9","172,45","3010,29","220,73"
10/23/2019,"268,2",,10/23/2019,"174,4",,10/25/2019,"3022,55",,10/31/2019,"224,5",,10/23/2019,"268,2","174,4","3004,52","220,13"
10/22/2019,271,,10/22/2019,"174,3",,10/24/2019,"3010,29",,10/30/2019,"227,28",,10/22/2019,271,"174,3","2995,99","221,92"
10/21/2019,"265,9",,10/21/2019,"171,05",,10/23/2019,"3004,52",,10/29/2019,"223,61",,10/21/2019,"265,9","171,05","3006,72","220,03"
10/18/2019,"267,8",,10/18/2019,"172,7",,10/22/2019,"2995,99",,10/28/2019,"224,3",,10/18/2019,"267,8","172,7","2986,2","226,49"
10/17/2019,"275,9",,10/17/2019,"176,6",,10/21/2019,"3006,72",,10/25/2019,"221,72",,10/17/2019,"275,9","176,6","2997,95","227,68"
10/16/2019,"274,8",,10/16/2019,175,,10/18/2019,"2986,2",,10/24/2019,"220,73",,10/16/2019,"274,8",175,"2989,69","224,01"
10/15/2019,"280,9",,10/15/2019,"174,6",,10/17/2019,"2997,95",,10/23/2019,"220,13",,10/15/2019,"280,9","174,6","2995,68","226,69"
10/14/2019,"274,1",,10/14/2019,"172,15",,10/16/2019,"2989,69",,10/22/2019,"221,92",,10/14/2019,"274,1","172,15","2966,15","225,7"
10/11/2019,"268,4",,10/11/2019,"164,05",,10/15/2019,"2995,68",,10/21/2019,"220,03",,10/11/2019,"268,4","164,05","2970,27","225,99"
10/10/2019,264,,10/10/2019,"161,7",,10/14/2019,"2966,15",,10/18/2019,"226,49",,10/10/2019,264,"161,7","2938,13","223,01"
10/9/2019,"270,2",,10/9/2019,"164,9",,10/11/2019,"2970,27",,10/17/2019,"227,68",,10/9/2019,"270,2","164,9","2919,4","229,27"
10/8/2019,"274,6",,10/8/2019,"164,7",,10/10/2019,"2938,13",,10/16/2019,"224,01",,10/8/2019,"274,6","164,7","2893,06","228,48"
10/7/2019,275,,10/7/2019,"167,7",,10/9/2019,"2919,4",,10/15/2019,"226,69",,10/7/2019,275,"167,7","2938,79","228,68"
10/4/2019,"274,7",,10/4/2019,"167,55",,10/8/2019,"2893,06",,10/14/2019,"225,7",,10/4/2019,"274,7","167,55","2952,01","227,68"
10/3/2019,"271,5",,10/3/2019,"167,6",,10/7/2019,"2938,79",,10/11/2019,"225,99",,10/3/2019,"271,5","167,6","2910,63","225,5"
10/2/2019,"268,8",,10/2/2019,"167,95",,10/4/2019,"2952,01",,10/10/2019,"223,01",,10/2/2019,"268,8","167,95","2887,61","226,49"
10/1/2019,"279,2",,10/1/2019,172,,10/3/2019,"2910,63",,10/9/2019,"229,27",,10/1/2019,"279,2",172,"2940,25","229,97"
9/30/2019,"278,1",,9/30/2019,"175,45",,10/2/2019,"2887,61",,10/8/2019,"228,48",,9/30/2019,"278,1","175,45","2976,74","230,46"
9/27/2019,281,,9/27/2019,178,,10/1/2019,"2940,25",,10/7/2019,"228,68",,9/27/2019,281,178,"2961,79","231,26"
9/26/2019,"284,2",,9/26/2019,"177,35",,9/30/2019,"2976,74",,10/4/2019,"227,68",,9/26/2019,"284,2","177,35","2977,62","228,77"
9/25/2019,280,,9/25/2019,"183,05",,9/27/2019,"2961,79",,10/3/2019,"225,5",,9/25/2019,280,"183,05","2984,87","222,81"
9/24/2019,"285,9",,9/24/2019,187,,9/26/2019,"2977,62",,10/2/2019,"226,49",,9/24/2019,"285,9",187,"2966,6","224,4"
9/23/2019,"281,5",,9/23/2019,"181,95",,9/25/2019,"2984,87",,10/1/2019,"229,97",,9/23/2019,"281,5","181,95","2991,78","221,82"
9/20/2019,"280,4",,9/20/2019,"182,4",,9/24/2019,"2966,6",,9/30/2019,"230,46",,9/20/2019,"280,4","182,4","2992,07","221,42"
9/19/2019,"286,3",,9/19/2019,"187,8",,9/23/2019,"2991,78",,9/27/2019,"231,26",,9/19/2019,"286,3","187,8","3006,79","220,63"
9/18/2019,"288,6",,9/18/2019,"187,9",,9/20/2019,"2992,07",,9/26/2019,"228,77",,9/18/2019,"288,6","187,9","3006,73","219,24"
9/17/2019,"284,3",,9/17/2019,186,,9/19/2019,"3006,79",,9/25/2019,"222,81",,9/17/2019,"284,3",186,"3005,7","217,85"
9/16/2019,"286,6",,9/16/2019,192,,9/18/2019,"3006,73",,9/24/2019,"224,4",,9/16/2019,"286,6",192,"2997,96","216,16"
9/13/2019,"285,4",,9/13/2019,202,,9/17/2019,"3005,7",,9/23/2019,"221,82",,9/13/2019,"285,4",202,"3007,39","216,56"
9/12/2019,"278,1",,9/12/2019,"204,6",,9/16/2019,"2997,96",,9/20/2019,"221,42",,9/12/2019,"278,1","204,6","3009,57","219,14"
9/11/2019,"278,2",,9/11/2019,"200,1",,9/13/2019,"3007,39",,9/19/2019,"220,63",,9/11/2019,"278,2","200,1","3000,93","217,65"
9/10/2019,"276,2",,9/10/2019,"193,95",,9/12/2019,"3009,57",,9/18/2019,"219,24",,9/10/2019,"276,2","193,95","2979,39","215,56"
9/9/2019,"284,4",,9/9/2019,"195,75",,9/11/2019,"3000,93",,9/17/2019,"217,85",,9/9/2019,"284,4","195,75","2978,43","223,61"
9/6/2019,"289,4",,9/6/2019,"201,6",,9/10/2019,"2979,39",,9/16/2019,"216,16",,9/6/2019,"289,4","201,6","2978,71","225,89"
9/5/2019,"290,9",,9/5/2019,"205,4",,9/9/2019,"2978,43",,9/13/2019,"216,56",,9/5/2019,"290,9","205,4",2976,"223,51"
9/4/2019,287,,9/4/2019,200,,9/6/2019,"2978,71",,9/12/2019,"219,14",,9/4/2019,287,200,"2937,78","228,58"
9/3/2019,"288,4",,9/3/2019,"200,1",,9/5/2019,2976,,9/11/2019,"217,65",,9/3/2019,"288,4","200,1","2906,27","230,46"
9/2/2019,"293,7",,9/2/2019,"208,4",,9/4/2019,"2937,78",,9/10/2019,"215,56",,9/2/2019,"293,7","208,4","2926,46","230,66"
8/30/2019,284,,8/30/2019,"205,5",,9/3/2019,"2906,27",,9/9/2019,"223,61",,8/30/2019,284,"205,5","2926,46","228,18"
8/29/2019,"275,3",,8/29/2019,"202,5",,8/30/2019,"2926,46",,9/6/2019,"225,89",,8/29/2019,"275,3","202,5","2924,58","224,6"
8/28/2019,"283,2",,8/28/2019,203,,8/29/2019,"2924,58",,9/5/2019,"223,51",,8/28/2019,"283,2",203,"2887,94","226,89"
8/27/2019,"288,2",,8/27/2019,"204,4",,8/28/2019,"2887,94",,9/4/2019,"228,58",,8/27/2019,"288,2","204,4","2869,16","226,79"
8/26/2019,"280,6",,8/26/2019,"203,5",,8/27/2019,"2869,16",,9/3/2019,"230,46",,8/26/2019,"280,6","203,5","2878,38","225,7"
8/23/2019,295,,8/23/2019,"207,9",,8/26/2019,"2878,38",,9/2/2019,"230,66",,8/23/2019,295,"207,9","2847,11","226,89"
8/22/2019,"305,6",,8/22/2019,"211,6",,8/23/2019,"2847,11",,8/30/2019,"228,18",,8/22/2019,"305,6","211,6","2922,95","228,38"
